scenario,technology_wind,load_zone,new_build_mw_wind,cap_mw_wind,new_cap_mw_wind,emis_policy,exist_trd,op_char,fixed_pv,pol,group,technology_solar,new_build_mw_solar,cap_mw_solar,new_cap_mw_solar,pref
prm15_wcost_re20_c2p1_co2_cut90p_tn,Wind,Brazil,172352.6841739809,281991.0,172352.6841739809,1,0,20,1,"90%Cut,Full",101,SolarPV,116706.9,134739.3,116706.9,0.5962531381427721
prm15_wcost_re20_c2p1_co2_cut90p_tn,Wind,Argentina,82242.4118591344,631578.0,82242.4118591344,1,0,20,1,"90%Cut,Full",101,SolarPV,679.9729913169,68590.4,679.9729913169,0.9917998862123513
prm15_wcost_re13_c2p1_co2_cut90p_tn,Wind,Argentina,104034.0,631578.0,104034.0,1,0,13,1,"90%Cut,Full",101,SolarPV,1934.0282548054,68590.4,1934.0282548054,0.9817489455389796
prm15_wcost_re1_c2p1_co2_cut90p_tn,Wind,Chile,0.0,25245.0,0.0,1,0,1,0,"90%Cut,Full",100,SolarPV,34141.923941762,94117.1,34141.923941762,0.0
prm15_wcost_re1_c2p1_co2_cut90p_tn,Wind,Brazil,148524.821607413,281991.0,148524.821607413,1,0,1,0,"90%Cut,Full",100,SolarPV,131494.1396395443,134739.3,131494.1396395443,0.5304098727672388
prm15_wcost_re1_c2p1_co2_cut90p_tn,Wind,Argentina,67783.4364402958,631578.0,67783.4364402958,1,0,1,0,"90%Cut,Full",100,SolarPV,6124.0395687818,68590.4,6124.0395687818,0.917139105548272
prm15_wcost_re1_c2p1_co2_cut90p_tn,Wind,Paraguay,11322.044662921,80313.0,11322.044662921,1,0,1,0,"90%Cut,Full",100,SolarPV,7352.2922137425,11360.1,7352.2922137425,0.6062889803101744
prm15_wcost_re2_c2p1_co2_cut90p_tn,Wind,Argentina,77885.8233342429,631578.0,77885.8233342429,1,0,2,0,"90%Cut,Full",100,SolarPV,9140.0996677807,68590.4,9140.0996677807,0.8949726776518283
prm15_wcost_re2_c2p1_co2_cut90p_tn,Wind,Brazil,161774.581302271,281991.0,161774.581302271,1,0,2,0,"90%Cut,Full",100,SolarPV,134739.2999999997,134739.3,134739.2999999997,0.545588559266659
prm15_wcost_re2_c2p1_co2_cut90p_tn,Wind,Chile,0.0,25245.0,0.0,1,0,2,0,"90%Cut,Full",100,SolarPV,34237.532069548,94117.1,34237.532069548,0.0
prm15_wcost_re16_c2p1_co2_cut90p_tn,Wind,Uruguay,7843.23046435,102552.0,7843.23046435,1,0,16,1,"90%Cut,Full",101,SolarPV,4183.31622290417,8111.2,4183.31622290417,0.6521598151414753
prm15_wcost_re2_c2p1_co2_cut90p_tn,Wind,Paraguay,14656.53858142,80313.0,14656.53858142,1,0,2,0,"90%Cut,Full",100,SolarPV,7693.2,11360.1,7693.2,0.6557812087164373
prm15_wcost_re16_c2p1_co2_cut90p_tn,Wind,Argentina,89730.4174751477,631578.0,89730.4174751477,1,0,16,1,"90%Cut,Full",101,SolarPV,776.9,68590.4,776.9,0.9914161636686081
prm15_wcost_re16_c2p1_co2_cut90p_tn,Wind,Brazil,166759.456025877,281991.0,166759.456025877,1,0,16,1,"90%Cut,Full",101,SolarPV,127887.4,134739.3,127887.4,0.5659638058762506
prm15_wcost_re16_c2p1_co2_cut90p_tn,Wind,Chile,0.0,25245.0,0.0,1,0,16,1,"90%Cut,Full",101,SolarPV,23640.8534676398,94117.1,23640.8534676398,0.0
prm15_wcost_re16_c2p1_co2_cut90p_tn,Wind,Paraguay,14237.902109969,80313.0,14237.902109969,1,0,16,1,"90%Cut,Full",101,SolarPV,5581.62672729,11360.1,5581.62672729,0.7183774259659985
prm15_wcost_re1_c2p1_co2_cut90p_tn,Wind,Uruguay,6817.19407409733,102552.0,6817.19407409733,1,0,1,0,"90%Cut,Full",100,SolarPV,4188.6503964419,8111.2,4188.6503964419,0.6194158106037022
prm15_wcost_re6_c2p1_co2_cut90p_tn,Wind,Argentina,71204.7029537988,631578.0,71204.7029537988,1,0,6,0,"90%Cut,Full",100,SolarPV,6743.6,68590.4,6743.6,0.9134862499316112
prm15_wcost_re6_c2p1_co2_cut90p_tn,Wind,Brazil,148850.150807335,281991.0,148850.150807335,1,0,6,0,"90%Cut,Full",100,SolarPV,132564.7274670951,134739.3,132564.7274670951,0.528934901097089
prm15_wcost_re6_c2p1_co2_cut90p_tn,Wind,Chile,0.0,25245.0,0.0,1,0,6,0,"90%Cut,Full",100,SolarPV,34184.3008057191,94117.1,34184.3008057191,0.0
prm15_wcost_re6_c2p1_co2_cut90p_tn,Wind,Paraguay,12068.745442307,80313.0,12068.745442307,1,0,6,0,"90%Cut,Full",100,SolarPV,7285.9952533888,11360.1,7285.9952533888,0.6235550055698191
prm15_wcost_re14_c2p1_co2_cut90p_tn,Wind,Uruguay,8943.4662676134,102552.0,8943.4662676134,1,0,14,1,"90%Cut,Full",101,SolarPV,4285.40705246279,8111.2,4285.40705246279,0.67605653567192
prm15_wcost_re12_c2p1_co2_cut90p_tn,Wind,Paraguay,16080.174477639,80313.0,16080.174477639,1,0,12,1,"90%Cut,Full",101,SolarPV,6215.2423565602,11360.1,6215.2423565602,0.7212322872104114
prm15_wcost_re12_c2p1_co2_cut90p_tn,Wind,Chile,0.0,25245.0,0.0,1,0,12,1,"90%Cut,Full",101,SolarPV,24879.0378881089,94117.1,24879.0378881089,0.0
prm15_wcost_re12_c2p1_co2_cut90p_tn,Wind,Brazil,175053.016390149,281991.0,175053.016390149,1,0,12,1,"90%Cut,Full",101,SolarPV,134567.8,134739.3,134567.8,0.5653787055763301
prm15_wcost_re12_c2p1_co2_cut90p_tn,Wind,Argentina,102360.7806407768,631578.0,102360.7806407768,1,0,12,1,"90%Cut,Full",101,SolarPV,912.926470964546,68590.4,912.926470964546,0.9911601268464512
prm15_wcost_re7_c2p1_co2_cut90p_tn,Wind,Argentina,74211.024140416,631578.0,74211.024140416,1,0,7,0,"90%Cut,Full",100,SolarPV,8463.3,68590.4,8463.3,0.8976308534965979
prm15_wcost_re6_c2p1_co2_cut90p_tn,Wind,Uruguay,7018.9818115868,102552.0,7018.9818115868,1,0,6,0,"90%Cut,Full",100,SolarPV,4318.0579075968,8111.2,4318.0579075968,0.619119451412864
prm15_wcost_re10_c2p1_co2_cut90p_t1,Wind,system-wide,254829.72139018858,1121679.0,254829.72139018858,1,1,10,0,"90%Cut,Lim",110,SolarPV,190993.88158524473,316918.1,190993.88158524473,0.5715931585709039
prm15_wcost_re10_c2p1_co2_cut90p_tn,Wind,system-wide,235989.80847133548,1121679.0,235989.80847133548,1,0,10,0,"90%Cut,Full",100,SolarPV,181147.39396363523,316918.1,181147.39396363523,0.5657366619274984
prm15_wcost_re10_c2p1_t1,Wind,system-wide,107267.9841166373,1121679.0,107267.9841166373,0,1,10,0,"NoCut,Lim",10,SolarPV,128517.2084799427,316918.1,128517.2084799427,0.4549394426993088
prm15_wcost_re10_c2p1_tn,Wind,system-wide,113634.386257612,1121679.0,113634.386257612,0,0,10,0,"NoCut,Full",0,SolarPV,108300.0767941575,316918.1,108300.0767941575,0.5120177582834672
prm15_wcost_re11_c2p1_co2_cut90p_t1,Wind,system-wide,297378.297560957,1121679.0,297378.297560957,1,1,11,1,"90%Cut,Lim",111,SolarPV,168486.7084312396,316918.1,168486.7084312396,0.6383357705256321
prm15_wcost_re11_c2p1_co2_cut90p_tn,Wind,system-wide,273238.76709332195,1121679.0,273238.76709332195,1,0,11,1,"90%Cut,Full",101,SolarPV,154359.5118596766,316918.1,154359.5118596766,0.6390081077088625
prm15_wcost_re11_c2p1_t1,Wind,system-wide,122883.60560014383,1121679.0,122883.60560014383,0,1,11,1,"NoCut,Lim",11,SolarPV,30053.803874965615,316918.1,30053.803874965615,0.803489519156156
prm15_wcost_re11_c2p1_tn,Wind,system-wide,127080.1448107417,1121679.0,127080.1448107417,0,0,11,1,"NoCut,Full",1,SolarPV,23161.5,316918.1,23161.5,0.8458383490863909
prm15_wcost_re12_c2p1_co2_cut90p_t1,Wind,system-wide,299792.89055880264,1121679.0,299792.89055880264,1,1,12,1,"90%Cut,Lim",111,SolarPV,191806.18912856092,316918.1,191806.18912856092,0.6098320825772464
prm15_wcost_re12_c2p1_co2_cut90p_tn,Wind,system-wide,302104.1044410728,1121679.0,302104.1044410728,1,0,12,1,"90%Cut,Full",101,SolarPV,170893.08523247682,316918.1,170893.08523247682,0.6387016900662289
prm15_wcost_re12_c2p1_t1,Wind,system-wide,78954.82470553857,1121679.0,78954.82470553857,0,1,12,1,"NoCut,Lim",11,SolarPV,95272.02936570221,316918.1,95272.02936570221,0.4531725325950855
prm15_wcost_re12_c2p1_tn,Wind,system-wide,83173.97258699038,1121679.0,83173.97258699038,0,0,12,1,"NoCut,Full",1,SolarPV,93049.13052669,316918.1,93049.13052669,0.4719810916808983
prm15_wcost_re13_c2p1_co2_cut90p_t1,Wind,system-wide,282883.57510019414,1121679.0,282883.57510019414,1,1,13,1,"90%Cut,Lim",111,SolarPV,196634.74331627396,316918.1,196634.74331627396,0.5899327809506246
prm15_wcost_re13_c2p1_co2_cut90p_tn,Wind,system-wide,300571.710713037,1121679.0,300571.710713037,1,0,13,1,"90%Cut,Full",101,SolarPV,176128.1270655943,316918.1,176128.1270655943,0.6305261443210638
prm15_wcost_re13_c2p1_t1,Wind,system-wide,50839.550761493534,1121679.0,50839.550761493534,0,1,13,1,"NoCut,Lim",11,SolarPV,122804.84404916009,316918.1,122804.84404916009,0.2927796823901532
prm15_wcost_re13_c2p1_tn,Wind,system-wide,45357.494931096,1121679.0,45357.494931096,0,0,13,1,"NoCut,Full",1,SolarPV,121406.0619736137,316918.1,121406.0619736137,0.2719868523613568
prm15_wcost_re14_c2p1_co2_cut90p_t1,Wind,system-wide,295861.2870613184,1121679.0,295861.2870613184,1,1,14,1,"90%Cut,Lim",111,SolarPV,192308.3161341623,316918.1,192308.3161341623,0.6060624937002579
prm15_wcost_re14_c2p1_co2_cut90p_tn,Wind,system-wide,308478.6998012269,1121679.0,308478.6998012269,1,0,14,1,"90%Cut,Full",101,SolarPV,172198.728067094,316918.1,172198.728067094,0.6417582393441055
prm15_wcost_re14_c2p1_t1,Wind,system-wide,77510.79919332865,1121679.0,77510.79919332865,0,1,14,1,"NoCut,Lim",11,SolarPV,104620.43125295965,316918.1,104620.43125295965,0.42557665153526264
prm15_wcost_re14_c2p1_tn,Wind,system-wide,76775.01656183609,1121679.0,76775.01656183609,0,0,14,1,"NoCut,Full",1,SolarPV,102951.68324163322,316918.1,102951.68324163322,0.42717646652272245
prm15_wcost_re15_c2p1_co2_cut90p_t1,Wind,system-wide,299791.7099459376,1121679.0,299791.7099459376,1,1,15,1,"90%Cut,Lim",111,SolarPV,191257.10131850824,316918.1,191257.10131850824,0.6105130550545004
prm15_wcost_re15_c2p1_co2_cut90p_tn,Wind,system-wide,295099.6039495572,1121679.0,295099.6039495572,1,0,15,1,"90%Cut,Full",101,SolarPV,167676.89477811416,316918.1,167676.89477811416,0.6376719750481831
prm15_wcost_re15_c2p1_t1,Wind,system-wide,85869.22192717675,1121679.0,85869.22192717675,0,1,15,1,"NoCut,Lim",11,SolarPV,88270.90056277529,316918.1,88270.90056277529,0.4931041778274357
prm15_wcost_re15_c2p1_tn,Wind,system-wide,92081.82371085501,1121679.0,92081.82371085501,0,0,15,1,"NoCut,Full",1,SolarPV,86026.0165562586,316918.1,86026.0165562586,0.5170003946640258
prm15_wcost_re16_c2p1_co2_cut90p_t1,Wind,system-wide,304672.9315885138,1121679.0,304672.9315885138,1,1,16,1,"90%Cut,Lim",111,SolarPV,175187.57481231188,316918.1,175187.57481231188,0.6349197892397955
prm15_wcost_re16_c2p1_co2_cut90p_tn,Wind,system-wide,278571.0060753437,1121679.0,278571.0060753437,1,0,16,1,"90%Cut,Full",101,SolarPV,162070.09641783396,316918.1,162070.09641783396,0.6321947827816556
prm15_wcost_re16_c2p1_t1,Wind,system-wide,113070.64884180183,1121679.0,113070.64884180183,0,1,16,1,"NoCut,Lim",11,SolarPV,60490.715863163656,316918.1,60490.715863163656,0.6514736101205992
prm15_wcost_re16_c2p1_tn,Wind,system-wide,115115.0332798971,1121679.0,115115.0332798971,0,0,16,1,"NoCut,Full",1,SolarPV,51383.0598597265,316918.1,51383.0598597265,0.6913894994783082
prm15_wcost_re17_c2p1_co2_cut90p_t1,Wind,system-wide,302897.73403934686,1121679.0,302897.73403934686,1,1,17,1,"90%Cut,Lim",111,SolarPV,186259.25744671293,316918.1,186259.25744671293,0.6192239696281209
prm15_wcost_re17_c2p1_co2_cut90p_tn,Wind,system-wide,294523.1055205166,1121679.0,294523.1055205166,1,0,17,1,"90%Cut,Full",101,SolarPV,166697.8284701377,316918.1,166697.8284701377,0.6385727182246339
prm15_wcost_re17_c2p1_t1,Wind,system-wide,95237.55288566697,1121679.0,95237.55288566697,0,1,17,1,"NoCut,Lim",11,SolarPV,86429.39653690238,316918.1,86429.39653690238,0.5242425944200676
prm15_wcost_re17_c2p1_tn,Wind,system-wide,100595.368761968,1121679.0,100595.368761968,0,0,17,1,"NoCut,Full",1,SolarPV,81888.1087402359,316918.1,81888.1087402359,0.5512574077329992
prm15_wcost_re18_c2p1_co2_cut90p_t1,Wind,system-wide,276543.44503403653,1121679.0,276543.44503403653,1,1,18,1,"90%Cut,Lim",111,SolarPV,193410.851207851,316918.1,193410.851207851,0.5884475304204867
prm15_wcost_re18_c2p1_co2_cut90p_tn,Wind,system-wide,304447.5522915607,1121679.0,304447.5522915607,1,0,18,1,"90%Cut,Full",101,SolarPV,170106.94458952363,316918.1,170106.94458952363,0.6415439202293564
prm15_wcost_re18_c2p1_t1,Wind,system-wide,58579.99972980276,1121679.0,58579.99972980276,0,1,18,1,"NoCut,Lim",11,SolarPV,117062.46850851881,316918.1,117062.46850851881,0.333518427048737
prm15_wcost_re18_c2p1_tn,Wind,system-wide,55586.9999999996,1121679.0,55586.9999999996,0,0,18,1,"NoCut,Full",1,SolarPV,117154.36580267236,316918.1,117154.36580267236,0.32179321809634426
prm15_wcost_re19_c2p1_co2_cut90p_t1,Wind,system-wide,296985.686085735,1121679.0,296985.686085735,1,1,19,1,"90%Cut,Lim",111,SolarPV,193331.9041522389,316918.1,193331.9041522389,0.605700656061705
prm15_wcost_re19_c2p1_co2_cut90p_tn,Wind,system-wide,317249.777885265,1121679.0,317249.777885265,1,0,19,1,"90%Cut,Full",101,SolarPV,176323.46536047844,316918.1,176323.46536047844,0.6427612967814599
prm15_wcost_re19_c2p1_t1,Wind,system-wide,56724.96242618897,1121679.0,56724.96242618897,0,1,19,1,"NoCut,Lim",11,SolarPV,117793.52740094037,316918.1,117793.52740094037,0.3250369773562579
prm15_wcost_re19_c2p1_tn,Wind,system-wide,53308.78078323,1121679.0,53308.78078323,0,0,19,1,"NoCut,Full",1,SolarPV,117068.4207814528,316918.1,117068.4207814528,0.3128868199128837
prm15_wcost_re1_c2p1_co2_cut90p_t1,Wind,system-wide,259239.49631571525,1121679.0,259239.49631571525,1,1,1,0,"90%Cut,Lim",110,SolarPV,193232.80427532783,316918.1,193232.80427532783,0.5729400362786473
prm15_wcost_re1_c2p1_co2_cut90p_tn,Wind,system-wide,234447.49678472715,1121679.0,234447.49678472715,1,0,1,0,"90%Cut,Full",100,SolarPV,183301.04576027248,316918.1,183301.04576027248,0.56121679170065
prm15_wcost_re1_c2p1_t1,Wind,system-wide,97741.66968192233,1121679.0,97741.66968192233,0,1,1,0,"NoCut,Lim",10,SolarPV,134263.8411374437,316918.1,134263.8411374437,0.42129029322075745
prm15_wcost_re1_c2p1_tn,Wind,system-wide,98655.5387302359,1121679.0,98655.5387302359,0,0,1,0,"NoCut,Full",0,SolarPV,132050.267818471,316918.1,132050.267818471,0.4276248621831181
prm15_wcost_re20_c2p1_co2_cut90p_t1,Wind,system-wide,299471.28823252884,1121679.0,299471.28823252884,1,1,20,1,"90%Cut,Lim",111,SolarPV,159468.83290781424,316918.1,159468.83290781424,0.6525280193163828
prm15_wcost_re20_c2p1_co2_cut90p_tn,Wind,system-wide,275517.7710167843,1121679.0,275517.7710167843,1,0,20,1,"90%Cut,Full",101,SolarPV,150083.52708152152,316918.1,150083.52708152152,0.6473612093005058
prm15_wcost_re20_c2p1_t1,Wind,system-wide,137921.19741846246,1121679.0,137921.19741846246,0,1,20,1,"NoCut,Lim",11,SolarPV,24188.38433404207,316918.1,24188.38433404207,0.8507899158547526
prm15_wcost_re20_c2p1_tn,Wind,system-wide,141044.388246435,1121679.0,141044.388246435,0,0,20,1,"NoCut,Full",1,SolarPV,17734.5684838231,316918.1,17734.5684838231,0.8883065561770159
prm15_wcost_re2_c2p1_co2_cut90p_t1,Wind,system-wide,283268.9814397383,1121679.0,283268.9814397383,1,1,2,0,"90%Cut,Lim",110,SolarPV,205053.62507222604,316918.1,205053.62507222604,0.580085741807241
prm15_wcost_re2_c2p1_co2_cut90p_tn,Wind,system-wide,262005.6468700709,1121679.0,262005.6468700709,1,0,2,0,"90%Cut,Full",100,SolarPV,190404.49322581306,316918.1,190404.49322581306,0.5791330115070836
prm15_wcost_re2_c2p1_t1,Wind,system-wide,57219.093530784885,1121679.0,57219.093530784885,0,1,2,0,"NoCut,Lim",10,SolarPV,150093.2695365069,316918.1,150093.2695365069,0.27600425118984373
prm15_wcost_re2_c2p1_tn,Wind,system-wide,61115.67961348,1121679.0,61115.67961348,0,0,2,0,"NoCut,Full",0,SolarPV,139000.20515178802,316918.1,139000.20515178802,0.30540144119577256
prm15_wcost_re3_c2p1_co2_cut90p_t1,Wind,system-wide,244071.4243389723,1121679.0,244071.4243389723,1,1,3,0,"90%Cut,Lim",110,SolarPV,213359.08162208882,316918.1,213359.08162208882,0.5335705012200235
prm15_wcost_re3_c2p1_co2_cut90p_tn,Wind,system-wide,265559.7177149462,1121679.0,265559.7177149462,1,0,3,0,"90%Cut,Full",100,SolarPV,192548.22295992594,316918.1,192548.22295992594,0.5796880912470779
prm15_wcost_re3_c2p1_t1,Wind,system-wide,34790.92178746445,1121679.0,34790.92178746445,0,1,3,0,"NoCut,Lim",10,SolarPV,153198.07621358437,316918.1,153198.07621358437,0.18506892508289421
prm15_wcost_re3_c2p1_tn,Wind,system-wide,30465.817087962,1121679.0,30465.817087962,0,0,3,0,"NoCut,Full",0,SolarPV,149521.30648655278,316918.1,149521.30648655278,0.16926664798523286
prm15_wcost_re4_c2p1_co2_cut90p_t1,Wind,system-wide,279645.08882132405,1121679.0,279645.08882132405,1,1,4,0,"90%Cut,Lim",110,SolarPV,204891.29495406724,316918.1,204891.29495406724,0.5771395052780074
prm15_wcost_re4_c2p1_co2_cut90p_tn,Wind,system-wide,271160.47869118716,1121679.0,271160.47869118716,1,0,4,0,"90%Cut,Full",100,SolarPV,190649.5623092279,316918.1,190649.5623092279,0.5871688673199364
prm15_wcost_re4_c2p1_t1,Wind,system-wide,53897.25800674147,1121679.0,53897.25800674147,0,1,4,0,"NoCut,Lim",10,SolarPV,151750.47135214257,316918.1,151750.47135214257,0.26208535428408847
prm15_wcost_re4_c2p1_tn,Wind,system-wide,50810.791311274,1121679.0,50810.791311274,0,0,4,0,"NoCut,Full",0,SolarPV,142761.21049488022,316918.1,142761.21049488022,0.26249039549715797
prm15_wcost_re5_c2p1_co2_cut90p_t1,Wind,system-wide,283534.68796218303,1121679.0,283534.68796218303,1,1,5,0,"90%Cut,Lim",110,SolarPV,203738.07450076618,316918.1,203738.07450076618,0.5818808474519283
prm15_wcost_re5_c2p1_co2_cut90p_tn,Wind,system-wide,259340.34546202281,1121679.0,259340.34546202281,1,0,5,0,"90%Cut,Full",100,SolarPV,187111.8109512933,316918.1,187111.8109512933,0.5808916851146999
prm15_wcost_re5_c2p1_t1,Wind,system-wide,57928.46575133751,1121679.0,57928.46575133751,0,1,5,0,"NoCut,Lim",10,SolarPV,145763.2869255573,316918.1,145763.2869255573,0.2843927895462036
prm15_wcost_re5_c2p1_tn,Wind,system-wide,63081.016554513,1121679.0,63081.016554513,0,0,5,0,"NoCut,Full",0,SolarPV,134838.06343040592,316918.1,134838.06343040592,0.31872124991344775
prm15_wcost_re6_c2p1_co2_cut90p_t1,Wind,system-wide,268547.927156183,1121679.0,268547.927156183,1,1,6,0,"90%Cut,Lim",110,SolarPV,197377.84155137505,316918.1,197377.84155137505,0.576374918908465
prm15_wcost_re6_c2p1_co2_cut90p_tn,Wind,system-wide,239142.58101502762,1121679.0,239142.58101502762,1,0,6,0,"90%Cut,Full",100,SolarPV,185096.6814337998,316918.1,185096.6814337998,0.5636974278020142
prm15_wcost_re6_c2p1_t1,Wind,system-wide,80575.58430507498,1121679.0,80575.58430507498,0,1,6,0,"NoCut,Lim",10,SolarPV,137884.42191562225,316918.1,137884.42191562225,0.3688344869114131
prm15_wcost_re6_c2p1_tn,Wind,system-wide,78606.472540603,1121679.0,78606.472540603,0,0,6,0,"NoCut,Full",0,SolarPV,120875.9784353936,316918.1,120875.9784353936,0.3940520690216584
prm15_wcost_re7_c2p1_co2_cut90p_t1,Wind,system-wide,283082.5540299047,1121679.0,283082.5540299047,1,1,7,0,"90%Cut,Lim",110,SolarPV,201359.26453816093,316918.1,201359.26453816093,0.584347889013076
prm15_wcost_re7_c2p1_co2_cut90p_tn,Wind,system-wide,256595.126200144,1121679.0,256595.126200144,1,0,7,0,"90%Cut,Full",100,SolarPV,186322.98337141093,316918.1,186322.98337141093,0.5793285951851336
prm15_wcost_re7_c2p1_t1,Wind,system-wide,62907.06756681437,1121679.0,62907.06756681437,0,1,7,0,"NoCut,Lim",10,SolarPV,144110.62140652686,316918.1,144110.62140652686,0.30387290998555805
prm15_wcost_re7_c2p1_tn,Wind,system-wide,66166.3484165117,1121679.0,66166.3484165117,0,0,7,0,"NoCut,Full",0,SolarPV,132000.10631786275,316918.1,132000.10631786275,0.33389277970987646
prm15_wcost_re8_c2p1_co2_cut90p_t1,Wind,system-wide,253885.25351618245,1121679.0,253885.25351618245,1,1,8,0,"90%Cut,Lim",110,SolarPV,210071.198945324,316918.1,210071.198945324,0.5472178523850723
prm15_wcost_re8_c2p1_co2_cut90p_tn,Wind,system-wide,273179.6459634939,1121679.0,273179.6459634939,1,0,8,0,"90%Cut,Full",100,SolarPV,191544.436768714,316918.1,191544.436768714,0.5878319116956774
prm15_wcost_re8_c2p1_t1,Wind,system-wide,45283.809280838825,1121679.0,45283.809280838825,0,1,8,0,"NoCut,Lim",10,SolarPV,152722.9447741394,316918.1,152722.9447741394,0.22869830626214596
prm15_wcost_re8_c2p1_tn,Wind,system-wide,41288.69588628,1121679.0,41288.69588628,0,0,8,0,"NoCut,Full",0,SolarPV,147620.4404729507,316918.1,147620.4404729507,0.21856378511923943
prm15_wcost_re9_c2p1_co2_cut90p_t1,Wind,system-wide,270260.0193771983,1121679.0,270260.0193771983,1,1,9,0,"90%Cut,Lim",110,SolarPV,210746.9693488675,316918.1,210746.9693488675,0.5618629785254778
prm15_wcost_re9_c2p1_co2_cut90p_tn,Wind,system-wide,289481.0943955569,1121679.0,289481.0943955569,1,0,9,0,"90%Cut,Full",100,SolarPV,193890.45953308517,316918.1,193890.45953308517,0.5988790445833552
prm15_wcost_re9_c2p1_t1,Wind,system-wide,44703.33820256174,1121679.0,44703.33820256174,0,1,9,0,"NoCut,Lim",10,SolarPV,152925.2011287971,316918.1,152925.2011287971,0.22619879878588164
prm15_wcost_re9_c2p1_tn,Wind,system-wide,42063.096065168,1121679.0,42063.096065168,0,0,9,0,"NoCut,Full",0,SolarPV,147640.21792990994,316918.1,147640.21792990994,0.2217309501839244
