project,specified,new_build,capacity_type
p_wind_Argentina_AR934,,,gen_spec
p_wind_Argentina_AR935,,,gen_spec
p_wind_Argentina_AR936,,,gen_spec
p_wind_Argentina_AR937,,,gen_spec
p_wind_Argentina_AR938,,,gen_spec
p_wind_Argentina_AR939,,,gen_spec
p_wind_Argentina_AR940,,,gen_spec
p_wind_Argentina_AR941,,,gen_spec
p_wind_Argentina_AR942,,,gen_spec
p_wind_Argentina_AR952,,,gen_spec
p_wind_Argentina_AR953,,,gen_spec
p_wind_Argentina_AR954,,,gen_spec
p_wind_Argentina_AR955,,,gen_spec
p_wind_Argentina_AR956,,,gen_spec
p_wind_Argentina_AR957,,,gen_spec
p_wind_Argentina_AR958,,,gen_spec
p_wind_Argentina_AR959,,,gen_spec
p_wind_Argentina_AR960,,,gen_spec
p_wind_Argentina_AR961,,,gen_spec
p_wind_Argentina_AR962,,,gen_spec
p_wind_Argentina_AR963,,,gen_spec
p_wind_Argentina_AR964,,,gen_spec
p_wind_Argentina_AR965,,,gen_spec
p_wind_Argentina_AR966,,,gen_spec
p_wind_Argentina_AR967,,,gen_spec
p_wind_Argentina_AR968,,,gen_spec
p_wind_Argentina_AR969,,,gen_spec
p_wind_Argentina_AR970,,,gen_spec
p_wind_Argentina_AR971,,,gen_spec
p_wind_Argentina_AR983,,,gen_spec
p_wind_Argentina_AR984,,,gen_spec
p_wind_Argentina_AR985,,,gen_spec
p_wind_Argentina_AR986,,,gen_spec
p_wind_Argentina_AR987,,,gen_spec
p_wind_Argentina_AR988,,,gen_spec
p_wind_Argentina_AR989,,,gen_spec
p_wind_Argentina_AR990,,,gen_spec
p_wind_Argentina_AR991,,,gen_spec
p_wind_Argentina_AR992,,,gen_spec
p_wind_Argentina_AR993,,,gen_spec
p_wind_Argentina_AR994,,,gen_spec
p_wind_Argentina_AR995,,,gen_spec
p_wind_Argentina_AR996,,,gen_spec
p_wind_Argentina_AR997,,,gen_spec
p_wind_Argentina_AR998,,,gen_spec
p_wind_Argentina_AR999,,,gen_spec
p_wind_Argentina_AR1000,,,gen_spec
p_wind_Argentina_AR1001,,,gen_spec
p_wind_Argentina_AR1012,,,gen_spec
p_wind_Argentina_AR1013,,,gen_spec
p_wind_Argentina_AR1014,,,gen_spec
p_wind_Argentina_AR1015,,,gen_spec
p_wind_Argentina_AR1016,,,gen_spec
p_wind_Argentina_AR1017,,,gen_spec
p_wind_Argentina_AR1018,,,gen_spec
p_wind_Argentina_AR1019,,,gen_spec
p_wind_Argentina_AR1020,,,gen_spec
p_wind_Argentina_AR1021,,,gen_spec
p_wind_Argentina_AR1022,,,gen_spec
p_wind_Argentina_AR1023,,,gen_spec
p_wind_Argentina_AR1024,,,gen_spec
p_wind_Argentina_AR1025,,,gen_spec
p_wind_Argentina_AR1026,,,gen_spec
p_wind_Argentina_AR1027,,,gen_spec
p_wind_Argentina_AR1028,,,gen_spec
p_wind_Argentina_AR1029,,,gen_spec
p_wind_Argentina_AR1039,,,gen_spec
p_wind_Argentina_AR1040,,,gen_spec
p_wind_Argentina_AR1041,,,gen_spec
p_wind_Argentina_AR1042,,,gen_spec
p_wind_Argentina_AR1043,,,gen_spec
p_wind_Argentina_AR1044,,,gen_spec
p_wind_Argentina_AR1045,,,gen_spec
p_wind_Argentina_AR1046,,,gen_spec
p_wind_Argentina_AR1047,,,gen_spec
p_wind_Argentina_AR1048,,,gen_spec
p_wind_Argentina_AR1049,,,gen_spec
p_wind_Argentina_AR1050,,,gen_spec
p_wind_Argentina_AR1051,,,gen_spec
p_wind_Argentina_AR1052,,,gen_spec
p_wind_Argentina_AR1053,,,gen_spec
p_wind_Argentina_AR1054,,,gen_spec
p_wind_Argentina_AR1055,,,gen_spec
p_wind_Argentina_AR1056,,,gen_spec
p_wind_Argentina_AR1065,,,gen_spec
p_wind_Argentina_AR1066,,,gen_spec
p_wind_Argentina_AR1067,,,gen_spec
p_wind_Argentina_AR1068,,,gen_spec
p_wind_Argentina_AR1069,,,gen_spec
p_wind_Argentina_AR1070,,,gen_spec
p_wind_Argentina_AR1071,,,gen_spec
p_wind_Argentina_AR1072,,,gen_spec
p_wind_Argentina_AR1073,,,gen_spec
p_wind_Argentina_AR1074,,,gen_spec
p_wind_Argentina_AR1075,,,gen_spec
p_wind_Argentina_AR1076,,,gen_spec
p_wind_Argentina_AR1077,,,gen_spec
p_wind_Argentina_AR1078,,,gen_spec
p_wind_Argentina_AR1079,,,gen_spec
p_wind_Argentina_AR1080,,,gen_spec
p_wind_Argentina_AR1081,,,gen_spec
p_wind_Argentina_AR1086,,,gen_spec
p_wind_Argentina_AR1087,,,gen_spec
p_wind_Argentina_AR1088,,,gen_spec
p_wind_Argentina_AR1089,,,gen_spec
p_wind_Argentina_AR1090,,,gen_spec
p_wind_Argentina_AR1091,,,gen_spec
p_wind_Argentina_AR1092,,,gen_spec
p_wind_Argentina_AR1093,,,gen_spec
p_wind_Argentina_AR1094,,,gen_spec
p_wind_Argentina_AR1095,,,gen_spec
p_wind_Argentina_AR1097,,,gen_spec
p_wind_Argentina_AR1098,,,gen_spec
p_wind_Argentina_AR1099,,,gen_spec
p_wind_Argentina_AR1100,,,gen_spec
p_wind_Argentina_AR1102,,,gen_spec
p_wind_Argentina_AR1103,,,gen_spec
p_wind_Argentina_AR1104,,,gen_spec
p_wind_Argentina_AR1105,,,gen_spec
p_wind_Argentina_AR1106,,,gen_spec
p_wind_Argentina_AR1108,,,gen_spec
p_wind_Argentina_AR1109,,,gen_spec
p_wind_Argentina_AR1110,,,gen_spec
p_wind_Argentina_AR1111,,,gen_spec
p_wind_Argentina_AR1112,,,gen_spec
p_wind_Argentina_AR1114,,,gen_spec
p_wind_Argentina_AR1115,,,gen_spec
p_wind_Brazil_BR883,,,gen_spec
p_wind_Brazil_BR932,,,gen_spec
p_wind_Brazil_BR981,,,gen_spec
p_wind_Brazil_BR982,,,gen_spec
p_wind_Brazil_BR983,,,gen_spec
p_wind_Brazil_BR1034,,,gen_spec
p_wind_Brazil_BR1035,,,gen_spec
p_wind_Brazil_BR1036,,,gen_spec
p_wind_Brazil_BR1037,,,gen_spec
p_wind_Brazil_BR1038,,,gen_spec
p_wind_Brazil_BR1039,,,gen_spec
p_wind_Brazil_BR1094,,,gen_spec
p_wind_Brazil_BR1095,,,gen_spec
p_wind_Brazil_BR1096,,,gen_spec
p_wind_Brazil_BR1097,,,gen_spec
p_wind_Brazil_BR1098,,,gen_spec
p_wind_Brazil_BR1155,,,gen_spec
p_wind_Brazil_BR1156,,,gen_spec
p_wind_Brazil_BR1157,,,gen_spec
p_wind_Brazil_BR1158,,,gen_spec
p_wind_Brazil_BR1159,,,gen_spec
p_wind_Brazil_BR1219,,,gen_spec
p_wind_Brazil_BR1220,,,gen_spec
p_wind_Brazil_BR1221,,,gen_spec
p_wind_Brazil_BR1222,,,gen_spec
p_wind_Brazil_BR1223,,,gen_spec
p_wind_Brazil_BR1287,,,gen_spec
p_wind_Brazil_BR1288,,,gen_spec
p_wind_Brazil_BR1289,,,gen_spec
p_wind_Brazil_BR1290,,,gen_spec
p_wind_Brazil_BR1358,,,gen_spec
p_wind_Brazil_BR1359,,,gen_spec
p_wind_Brazil_BR1360,,,gen_spec
p_wind_Brazil_BR1361,,,gen_spec
p_wind_Brazil_BR1429,,,gen_spec
p_wind_Brazil_BR1430,,,gen_spec
p_wind_Brazil_BR1431,,,gen_spec
p_wind_Brazil_BR1432,,,gen_spec
p_wind_Brazil_BR1433,,,gen_spec
p_wind_Brazil_BR1501,,,gen_spec
p_wind_Brazil_BR1502,,,gen_spec
p_wind_Brazil_BR1503,,,gen_spec
p_wind_Brazil_BR1504,,,gen_spec
p_wind_Brazil_BR1574,,,gen_spec
p_wind_Brazil_BR1575,,,gen_spec
p_wind_Brazil_BR1576,,,gen_spec
p_wind_Brazil_BR1577,,,gen_spec
p_wind_Brazil_BR1578,,,gen_spec
p_wind_Brazil_BR1579,,,gen_spec
p_wind_Brazil_BR1646,,,gen_spec
p_wind_Brazil_BR1647,,,gen_spec
p_wind_Brazil_BR1648,,,gen_spec
p_wind_Brazil_BR1712,,,gen_spec
p_wind_Brazil_BR1713,,,gen_spec
p_wind_Brazil_BR1714,,,gen_spec
p_wind_Brazil_BR1715,,,gen_spec
p_wind_Brazil_BR1716,,,gen_spec
p_wind_Brazil_BR1777,,,gen_spec
p_wind_Brazil_BR1778,,,gen_spec
p_wind_Brazil_BR1838,,,gen_spec
p_wind_Brazil_BR1896,,,gen_spec
p_wind_Brazil_BR1897,,,gen_spec
p_wind_Brazil_BR2001,,,gen_spec
p_wind_Brazil_BR2002,,,gen_spec
p_wind_Brazil_BR2050,,,gen_spec
p_wind_Brazil_BR2051,,,gen_spec
p_wind_Brazil_BR2098,,,gen_spec
p_wind_Brazil_BR2144,,,gen_spec
p_wind_Brazil_BR2278,,,gen_spec
p_wind_Brazil_BR2403,,,gen_spec
p_wind_Brazil_BR2444,,,gen_spec
p_wind_Brazil_BR2484,,,gen_spec
p_wind_Brazil_BR2485,,,gen_spec
p_wind_Brazil_BR2524,,,gen_spec
p_wind_Brazil_BR2525,,,gen_spec
p_wind_Brazil_BR2564,,,gen_spec
p_wind_Brazil_BR2602,,,gen_spec
p_wind_Brazil_BR2612,,,gen_spec
p_wind_Brazil_BR2613,,,gen_spec
p_wind_Brazil_BR2638,,,gen_spec
p_wind_Brazil_BR2647,,,gen_spec
p_wind_Brazil_BR2648,,,gen_spec
p_wind_Brazil_BR2649,,,gen_spec
p_wind_Brazil_BR2650,,,gen_spec
p_wind_Brazil_BR2651,,,gen_spec
p_wind_Brazil_BR2652,,,gen_spec
p_wind_Brazil_BR2653,,,gen_spec
p_wind_Brazil_BR2672,,,gen_spec
p_wind_Brazil_BR2673,,,gen_spec
p_wind_Brazil_BR2674,,,gen_spec
p_wind_Brazil_BR2678,,,gen_spec
p_wind_Brazil_BR2679,,,gen_spec
p_wind_Brazil_BR2682,,,gen_spec
p_wind_Brazil_BR2683,,,gen_spec
p_wind_Brazil_BR2684,,,gen_spec
p_wind_Brazil_BR2685,,,gen_spec
p_wind_Brazil_BR2686,,,gen_spec
p_wind_Brazil_BR2687,,,gen_spec
p_wind_Brazil_BR2688,,,gen_spec
p_wind_Brazil_BR2702,,,gen_spec
p_wind_Brazil_BR2703,,,gen_spec
p_wind_Brazil_BR2704,,,gen_spec
p_wind_Brazil_BR2705,,,gen_spec
p_wind_Brazil_BR2706,,,gen_spec
p_wind_Brazil_BR2707,,,gen_spec
p_wind_Brazil_BR2708,,,gen_spec
p_wind_Brazil_BR2709,,,gen_spec
p_wind_Brazil_BR2710,,,gen_spec
p_wind_Brazil_BR2711,,,gen_spec
p_wind_Brazil_BR2716,,,gen_spec
p_wind_Brazil_BR2717,,,gen_spec
p_wind_Brazil_BR2718,,,gen_spec
p_wind_Brazil_BR2719,,,gen_spec
p_wind_Brazil_BR2720,,,gen_spec
p_wind_Brazil_BR2721,,,gen_spec
p_wind_Brazil_BR2725,,,gen_spec
p_wind_Brazil_BR2726,,,gen_spec
p_wind_Brazil_BR2727,,,gen_spec
p_wind_Brazil_BR2728,,,gen_spec
p_wind_Brazil_BR2729,,,gen_spec
p_wind_Brazil_BR2730,,,gen_spec
p_wind_Brazil_BR2731,,,gen_spec
p_wind_Brazil_BR2732,,,gen_spec
p_wind_Brazil_BR2733,,,gen_spec
p_wind_Brazil_BR2734,,,gen_spec
p_wind_Brazil_BR2735,,,gen_spec
p_wind_Brazil_BR2736,,,gen_spec
p_wind_Brazil_BR2737,,,gen_spec
p_wind_Brazil_BR2738,,,gen_spec
p_wind_Brazil_BR2739,,,gen_spec
p_wind_Brazil_BR2740,,,gen_spec
p_wind_Brazil_BR2745,,,gen_spec
p_wind_Brazil_BR2746,,,gen_spec
p_wind_Brazil_BR2747,,,gen_spec
p_wind_Brazil_BR2748,,,gen_spec
p_wind_Brazil_BR2749,,,gen_spec
p_wind_Brazil_BR2750,,,gen_spec
p_wind_Brazil_BR2752,,,gen_spec
p_wind_Brazil_BR2753,,,gen_spec
p_wind_Brazil_BR2754,,,gen_spec
p_wind_Brazil_BR2755,,,gen_spec
p_wind_Brazil_BR2756,,,gen_spec
p_wind_Brazil_BR2762,,,gen_spec
p_wind_Brazil_BR2763,,,gen_spec
p_wind_Brazil_BR2764,,,gen_spec
p_wind_Brazil_BR2765,,,gen_spec
p_wind_Brazil_BR2766,,,gen_spec
p_wind_Brazil_BR2767,,,gen_spec
p_wind_Brazil_BR2768,,,gen_spec
p_wind_Brazil_BR2769,,,gen_spec
p_wind_Brazil_BR2770,,,gen_spec
p_wind_Brazil_BR2771,,,gen_spec
p_wind_Brazil_BR2772,,,gen_spec
p_wind_Brazil_BR2773,,,gen_spec
p_wind_Brazil_BR2774,,,gen_spec
p_wind_Brazil_BR2780,,,gen_spec
p_wind_Brazil_BR2781,,,gen_spec
p_wind_Brazil_BR2782,,,gen_spec
p_wind_Brazil_BR2783,,,gen_spec
p_wind_Brazil_BR2784,,,gen_spec
p_wind_Brazil_BR2785,,,gen_spec
p_wind_Brazil_BR2786,,,gen_spec
p_wind_Brazil_BR2787,,,gen_spec
p_wind_Brazil_BR2788,,,gen_spec
p_wind_Brazil_BR2795,,,gen_spec
p_wind_Brazil_BR2796,,,gen_spec
p_wind_Brazil_BR2797,,,gen_spec
p_wind_Brazil_BR2798,,,gen_spec
p_wind_Brazil_BR2799,,,gen_spec
p_wind_Brazil_BR2800,,,gen_spec
p_wind_Brazil_BR2801,,,gen_spec
p_wind_Brazil_BR2802,,,gen_spec
p_wind_Brazil_BR2803,,,gen_spec
p_wind_Brazil_BR2804,,,gen_spec
p_wind_Brazil_BR2808,,,gen_spec
p_wind_Brazil_BR2809,,,gen_spec
p_wind_Brazil_BR2810,,,gen_spec
p_wind_Brazil_BR2811,,,gen_spec
p_wind_Brazil_BR2812,,,gen_spec
p_wind_Brazil_BR2813,,,gen_spec
p_wind_Brazil_BR2814,,,gen_spec
p_wind_Brazil_BR2819,,,gen_spec
p_wind_Brazil_BR2820,,,gen_spec
p_wind_Brazil_BR2821,,,gen_spec
p_wind_Brazil_BR2823,,,gen_spec
p_wind_Brazil_BR2824,,,gen_spec
p_wind_Brazil_BR2825,,,gen_spec
p_wind_Brazil_BR2826,,,gen_spec
p_wind_Brazil_BR2827,,,gen_spec
p_wind_Brazil_BR2828,,,gen_spec
p_wind_Brazil_BR2829,,,gen_spec
p_wind_Brazil_BR2830,,,gen_spec
p_wind_Brazil_BR2831,,,gen_spec
p_wind_Brazil_BR2832,,,gen_spec
p_wind_Brazil_BR2833,,,gen_spec
p_wind_Brazil_BR2834,,,gen_spec
p_wind_Brazil_BR2835,,,gen_spec
p_wind_Brazil_BR2836,,,gen_spec
p_wind_Brazil_BR2837,,,gen_spec
p_wind_Chile_CL1,,,gen_spec
p_wind_Chile_CL2,,,gen_spec
p_wind_Chile_CL3,,,gen_spec
p_wind_Chile_CL4,,,gen_spec
p_wind_Chile_CL5,,,gen_spec
p_wind_Chile_CL6,,,gen_spec
p_wind_Chile_CL9,,,gen_spec
p_wind_Chile_CL10,,,gen_spec
p_wind_Chile_CL11,,,gen_spec
p_wind_Chile_CL12,,,gen_spec
p_wind_Chile_CL18,,,gen_spec
p_wind_Chile_CL19,,,gen_spec
p_wind_Chile_CL22,,,gen_spec
p_wind_Chile_CL23,,,gen_spec
p_wind_Chile_CL24,,,gen_spec
p_wind_Chile_CL26,,,gen_spec
p_wind_Chile_CL28,,,gen_spec
p_wind_Chile_CL43,,,gen_spec
p_wind_Chile_CL44,,,gen_spec
p_wind_Chile_CL47,,,gen_spec
p_wind_Chile_CL49,,,gen_spec
p_wind_Chile_CL51,,,gen_spec
p_wind_Chile_CL66,,,gen_spec
p_wind_Chile_CL67,,,gen_spec
p_wind_Chile_CL68,,,gen_spec
p_wind_Chile_CL79,,,gen_spec
p_wind_Chile_CL94,,,gen_spec
p_wind_Chile_CL95,,,gen_spec
p_wind_Chile_CL96,,,gen_spec
p_wind_Chile_CL97,,,gen_spec
p_wind_Chile_CL141,,,gen_spec
p_wind_Chile_CL142,,,gen_spec
p_wind_Chile_CL143,,,gen_spec
p_wind_Chile_CL144,,,gen_spec
p_wind_Chile_CL167,,,gen_spec
p_wind_Chile_CL168,,,gen_spec
p_wind_Chile_CL169,,,gen_spec
p_wind_Chile_CL170,,,gen_spec
p_wind_Chile_CL190,,,gen_spec
p_wind_Chile_CL191,,,gen_spec
p_wind_Chile_CL214,,,gen_spec
p_wind_Chile_CL215,,,gen_spec
p_wind_Chile_CL216,,,gen_spec
p_wind_Chile_CL217,,,gen_spec
p_wind_Chile_CL218,,,gen_spec
p_wind_Chile_CL242,,,gen_spec
p_wind_Chile_CL243,,,gen_spec
p_wind_Chile_CL244,,,gen_spec
p_wind_Chile_CL245,,,gen_spec
p_wind_Chile_CL246,,,gen_spec
p_wind_Chile_CL267,,,gen_spec
p_wind_Chile_CL268,,,gen_spec
p_wind_Chile_CL271,,,gen_spec
p_wind_Chile_CL288,,,gen_spec
p_wind_Chile_CL289,,,gen_spec
p_wind_Chile_CL292,,,gen_spec
p_wind_Chile_CL293,,,gen_spec
p_wind_Chile_CL303,,,gen_spec
p_wind_Chile_CL305,,,gen_spec
p_wind_Paraguay_PY1,,,gen_spec
p_wind_Paraguay_PY2,,,gen_spec
p_wind_Paraguay_PY3,,,gen_spec
p_wind_Paraguay_PY4,,,gen_spec
p_wind_Paraguay_PY5,,,gen_spec
p_wind_Paraguay_PY6,,,gen_spec
p_wind_Paraguay_PY7,,,gen_spec
p_wind_Paraguay_PY8,,,gen_spec
p_wind_Paraguay_PY9,,,gen_spec
p_wind_Paraguay_PY10,,,gen_spec
p_wind_Paraguay_PY11,,,gen_spec
p_wind_Paraguay_PY12,,,gen_spec
p_wind_Paraguay_PY13,,,gen_spec
p_wind_Paraguay_PY14,,,gen_spec
p_wind_Paraguay_PY15,,,gen_spec
p_wind_Paraguay_PY16,,,gen_spec
p_wind_Paraguay_PY17,,,gen_spec
p_wind_Paraguay_PY18,,,gen_spec
p_wind_Paraguay_PY19,,,gen_spec
p_wind_Paraguay_PY20,,,gen_spec
p_wind_Paraguay_PY21,,,gen_spec
p_wind_Paraguay_PY22,,,gen_spec
p_wind_Paraguay_PY23,,,gen_spec
p_wind_Paraguay_PY24,,,gen_spec
p_wind_Paraguay_PY25,,,gen_spec
p_wind_Paraguay_PY26,,,gen_spec
p_wind_Paraguay_PY27,,,gen_spec
p_wind_Paraguay_PY28,,,gen_spec
p_wind_Paraguay_PY29,,,gen_spec
p_wind_Paraguay_PY30,,,gen_spec
p_wind_Paraguay_PY31,,,gen_spec
p_wind_Paraguay_PY32,,,gen_spec
p_wind_Paraguay_PY33,,,gen_spec
p_wind_Paraguay_PY34,,,gen_spec
p_wind_Paraguay_PY35,,,gen_spec
p_wind_Paraguay_PY36,,,gen_spec
p_wind_Paraguay_PY37,,,gen_spec
p_wind_Paraguay_PY39,,,gen_spec
p_wind_Paraguay_PY40,,,gen_spec
p_wind_Paraguay_PY41,,,gen_spec
p_wind_Paraguay_PY42,,,gen_spec
p_wind_Paraguay_PY43,,,gen_spec
p_wind_Paraguay_PY44,,,gen_spec
p_wind_Paraguay_PY45,,,gen_spec
p_wind_Paraguay_PY46,,,gen_spec
p_wind_Paraguay_PY48,,,gen_spec
p_wind_Paraguay_PY49,,,gen_spec
p_wind_Paraguay_PY50,,,gen_spec
p_wind_Paraguay_PY51,,,gen_spec
p_wind_Paraguay_PY52,,,gen_spec
p_wind_Paraguay_PY53,,,gen_spec
p_wind_Paraguay_PY54,,,gen_spec
p_wind_Paraguay_PY61,,,gen_spec
p_wind_Paraguay_PY62,,,gen_spec
p_wind_Uruguay_UY1,,,gen_spec
p_wind_Uruguay_UY2,,,gen_spec
p_wind_Uruguay_UY3,,,gen_spec
p_wind_Uruguay_UY4,,,gen_spec
p_wind_Uruguay_UY5,,,gen_spec
p_wind_Uruguay_UY6,,,gen_spec
p_wind_Uruguay_UY7,,,gen_spec
p_wind_Uruguay_UY8,,,gen_spec
p_wind_Uruguay_UY9,,,gen_spec
p_wind_Uruguay_UY10,,,gen_spec
p_wind_Uruguay_UY11,,,gen_spec
p_wind_Uruguay_UY12,,,gen_spec
p_wind_Uruguay_UY13,,,gen_spec
p_wind_Uruguay_UY14,,,gen_spec
p_wind_Uruguay_UY15,,,gen_spec
p_wind_Uruguay_UY16,,,gen_spec
p_wind_Uruguay_UY17,,,gen_spec
p_wind_Uruguay_UY18,,,gen_spec
p_wind_Uruguay_UY19,,,gen_spec
p_wind_Uruguay_UY20,,,gen_spec
p_wind_Uruguay_UY21,,,gen_spec
p_wind_Uruguay_UY22,,,gen_spec
p_wind_Uruguay_UY23,,,gen_spec
p_wind_Uruguay_UY24,,,gen_spec
p_wind_Uruguay_UY25,,,gen_spec
p_wind_Uruguay_UY26,,,gen_spec
p_wind_Uruguay_UY27,,,gen_spec
p_wind_Uruguay_UY28,,,gen_spec
p_wind_Uruguay_UY29,,,gen_spec
p_wind_Uruguay_UY30,,,gen_spec
p_wind_Uruguay_UY31,,,gen_spec
p_wind_Uruguay_UY32,,,gen_spec
p_wind_Uruguay_UY33,,,gen_spec
p_wind_Uruguay_UY34,,,gen_spec
p_wind_Uruguay_UY35,,,gen_spec
p_wind_Uruguay_UY36,,,gen_spec
p_wind_Uruguay_UY37,,,gen_spec
p_wind_Uruguay_UY38,,,gen_spec
p_wind_Uruguay_UY39,,,gen_spec
p_wind_Uruguay_UY40,,,gen_spec
p_wind_Uruguay_UY41,,,gen_spec
p_wind_Uruguay_UY42,,,gen_spec
p_wind_Uruguay_UY43,,,gen_spec
p_wind_Uruguay_UY44,,,gen_spec
p_wind_Uruguay_UY45,,,gen_spec
p_wind_Uruguay_UY46,,,gen_spec
p_wind_Uruguay_UY47,,,gen_spec
p_wind_Uruguay_UY48,,,gen_spec
p_wind_Uruguay_UY49,,,gen_spec
p_wind_Uruguay_UY50,,,gen_spec
p_wind_Uruguay_UY51,,,gen_spec
p_wind_Uruguay_UY52,,,gen_spec
p_wind_Uruguay_UY53,,,gen_spec
p_wind_Uruguay_UY54,,,gen_spec
p_wind_Uruguay_UY55,,,gen_spec
p_wind_Uruguay_UY56,,,gen_spec
p_wind_Uruguay_UY57,,,gen_spec
p_wind_Uruguay_UY58,,,gen_spec
p_wind_Uruguay_UY59,,,gen_spec
p_wind_Uruguay_UY60,,,gen_spec
p_wind_Uruguay_UY61,,,gen_spec
p_wind_Uruguay_UY62,,,gen_spec
p_wind_Uruguay_UY63,,,gen_spec
p_wind_Uruguay_UY64,,,gen_spec
p_wind_Uruguay_UY65,,,gen_spec
p_wind_Uruguay_UY66,,,gen_spec
p_wind_Uruguay_UY67,,,gen_spec
p_wind_Uruguay_UY68,,,gen_spec
p_wind_Uruguay_UY69,,,gen_spec
p_wind_Uruguay_UY70,,,gen_spec
P_Argentina_Battery,,,stor_spec
P_Brazil_Battery,,,stor_spec
P_Chile_Battery,,,stor_spec
P_Paraguay_Battery,,,stor_spec
P_Uruguay_Battery,,,stor_spec
